id_str,created_at,retweeted_status.user.screen_name,text,entities.user_mentions.0.screen_name,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.urls.0.url,entities.media.0.media_url,retweet_count
621304788328837120,Wed Jul 15 13:06:19 +0000 2015,UNICEFEthiopia,RT @UNICEFEthiopia: .UReport helps users send sms to #UNICEF on issues that they care about. @olavkjorven #FDF3 #GlobalDev. http://t.co/99C…,UNICEFEthiopia,UNICEF,FDF3,GlobalDev,"",http://pbs.twimg.com/media/CJ9QelVUMAA0egO.jpg,33
621296912419958784,Wed Jul 15 12:35:01 +0000 2015,"","From #childmarriage to discrimination, girls too often face barriers to #education #FFD3 http://t.co/zUv5eGMfcy","",childmarriage,education,FFD3,"",http://pbs.twimg.com/media/CJ9KP9LWUAAMbeU.jpg,389
621265448726827008,Wed Jul 15 10:30:00 +0000 2015,"",Up to 1.3 million children and adults are facing a serious water crisis in eastern #Ukraine http://t.co/2CQtulGyPc @UNICEFmedia,UNICEFmedia,Ukraine,"","",http://t.co/2CQtulGyPc,"",129
621251862919008256,Wed Jul 15 09:36:01 +0000 2015,"",Children from poorest households are nearly 2x as likely to die before age 5 than children from the wealthiest #FFD3 http://t.co/lOqUYlKRnk,"",FFD3,"","","",http://pbs.twimg.com/media/CJ8hRxSW8AAgNce.jpg,239
621235252745359360,Wed Jul 15 08:30:00 +0000 2015,"",Global annual costs from children’s association with armed groups can be up to $144m #FFD3,"",FFD3,"","","","",42
621223926002229248,Wed Jul 15 07:45:00 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",79
621213359027953665,Wed Jul 15 07:03:01 +0000 2015,"",#WASH finance commitments: 8 countries report good progress and 16 countries slow progress http://t.co/RkKkh63pGf  @sanwatforall #FFD3,sanwatforall,WASH,FFD3,"",http://t.co/RkKkh63pGf,"",51
621201271274532864,Wed Jul 15 06:14:59 +0000 2015,"",Today in #Addis:  join the discussion on why investing in children is crucial to the post-2015 agenda http://t.co/sFtdQX6Kjw  #FFD3,"",Addis,FFD3,"",http://t.co/sFtdQX6Kjw,"",74
621169815533809664,Wed Jul 15 04:09:59 +0000 2015,"",“#Education is the most powerful weapon you can use to change the world.” - @NelsonMandela #FFD3 http://t.co/2eWDIFREVd,NelsonMandela,Education,FFD3,"","",http://pbs.twimg.com/media/CJ7Wp_EWsAAIW1q.jpg,792
621163018794205185,Wed Jul 15 03:42:58 +0000 2015,"",Check out our Annual Report 2014 to learn about our ongoing efforts to realize the rights of #EVERYchild http://t.co/4NnlTLJR8f,"",EVERYchild,"","",http://t.co/4NnlTLJR8f,"",60
621155973873422337,Wed Jul 15 03:14:59 +0000 2015,"",How we’re improving access to water for more than 120k #Burundi refugees in Tanzania http://t.co/i1ZPwy6MLO,"",Burundi,"","",http://t.co/i1ZPwy6MLO,"",75
621144649621733376,Wed Jul 15 02:29:59 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvujeb #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",106
621137104194666496,Wed Jul 15 02:00:00 +0000 2015,"","28 Brazilian children &amp; adolescents murdered every day, 2x number 25 years ago, says @unicefbrasil report http://t.co/FDkIBmTfgA via @AFP",unicefbrasil,"","","",http://t.co/FDkIBmTfgA,"",103
621133071245381633,Wed Jul 15 01:43:58 +0000 2015,"",Want to innovate pediatric care in #Cambodia? How one hospital set up a playground to do just that. http://t.co/C07rEcMWH6,"",Cambodia,"","",http://t.co/C07rEcMWH6,"",77
621129550701801473,Wed Jul 15 01:29:59 +0000 2015,"",Water used as weapon of war against #Syrian refugees http://t.co/JYzq4Ym0W1 via @CBSNews #childrenofsyria,CBSNews,Syrian,childrenofsyria,"",http://t.co/JYzq4Ym0W1,"",75
621122504875208704,Wed Jul 15 01:01:59 +0000 2015,"",#PhotooftheWeek: Child refugees in #Niger receive enriched porridge through a UNICEF/@WFP &amp; @UNHCR programme in 2014 http://t.co/EYKt4X2D0e,WFP,PhotooftheWeek,Niger,"","",http://pbs.twimg.com/media/CJ6roJCXAAA2Mhi.jpg,100
621114448762249216,Wed Jul 15 00:29:58 +0000 2015,"",We’re collaborating w/ @Bloomberg to expand impact of #datascience on children’s issues. Learn more: http://t.co/RnLBZcHcrP via @Bloomberg,Bloomberg,datascience,"","",http://t.co/RnLBZcHcrP,"",45
621108412290592768,Wed Jul 15 00:05:59 +0000 2015,"",Reliable &amp; sustained funding is central to saving lives from malaria. @UNICEFEthiopia #FFD3 http://t.co/bUnt9Xedqc,UNICEFEthiopia,FFD3,"","","",http://pbs.twimg.com/media/CJ6ez2NWcAA7aaa.jpg,98
621099352417828864,Tue Jul 14 23:29:59 +0000 2015,"",Life after release by #CAR armed groups: How over 350 children are learning to be children again http://t.co/EpGQDpyFA0 via @TheWorldPost,TheWorldPost,CAR,"","",http://t.co/EpGQDpyFA0,"",57
621088027809591296,Tue Jul 14 22:44:59 +0000 2015,"",Two bloggers from #Nigeria and #Tunisia team up to share the #Africa you don’t see in the media http://t.co/2i4uHqJprN @voicesofyouth,voicesofyouth,Nigeria,Tunisia,Africa,http://t.co/2i4uHqJprN,"",110
621084250817826817,Tue Jul 14 22:29:59 +0000 2015,"","“I feel good doing this work” Meet Yusuf, social worker for children orphaned by #Ebola like Musu, 4. http://t.co/5pFmfYvrt6","",Ebola,"","",http://t.co/5pFmfYvrt6,"",65
621067390558818304,Tue Jul 14 21:22:59 +0000 2015,"","#Ebola: life as a child survivor in Paynesville, #Liberia http://t.co/1aTeGYu9q6 via @BBCWorld",BBCWorld,Ebola,Liberia,"",http://t.co/1aTeGYu9q6,"",66
621067190507319297,Tue Jul 14 21:22:11 +0000 2015,BloombergLabs,RT @BloombergLabs: .@UNICEF is teaming up w/@Bloomberg to solve a unique #datascience challenge: http://t.co/PIOCS3g36V,BloombergLabs,datascience,"","",http://t.co/PIOCS3g36V,"",36
621051789828313088,Tue Jul 14 20:20:59 +0000 2015,"",#WASH finance commitments: 8 countries report good progress and 16 countries slow progress http://t.co/RkKkh63pGf @sanwatforall #FFD3,sanwatforall,WASH,FFD3,"",http://t.co/RkKkh63pGf,"",34
621036690388426752,Tue Jul 14 19:20:59 +0000 2015,"",1 extra year of education = 10% increase in personal income. Imagine this multiplied across an entire nation #FFD3 http://t.co/h6zeSL5B87,"",FFD3,"","","",http://pbs.twimg.com/media/CJ5dlFPWwAA1KS8.jpg,230
621026373017174016,Tue Jul 14 18:40:00 +0000 2015,"",110k bricks donated for early childhood dev in #SouthAfrica w/ #TowerofImagination! Many thanks to you &amp; @LEGO_Group http://t.co/5mzp66VfMX,LEGO_Group,SouthAfrica,TowerofImagination,"",http://t.co/5mzp66VfMX,"",50
621020078142832640,Tue Jul 14 18:14:59 +0000 2015,"",Investing in children is crucial to the post-2015 agenda. Join us in #Addis on 15 July to hear why: http://t.co/sFtdQX6Kjw #FFD3,"",Addis,FFD3,"",http://t.co/sFtdQX6Kjw,"",71
621015647431036932,Tue Jul 14 17:57:22 +0000 2015,"",Up to 1.3 million children and adults are facing a serious water crisis in eastern #Ukraine http://t.co/2CQtulGyPc @UNICEFmedia,UNICEFmedia,Ukraine,"","",http://t.co/2CQtulGyPc,"",111
621001460239724544,Tue Jul 14 17:01:00 +0000 2015,"",90% of people without access to safe drinking water live in rural areas. #FFD3 http://t.co/n0oEoF4reX,"",FFD3,"","","",http://pbs.twimg.com/media/CJ49ialW8AAj0EC.jpg,222
620982334297374720,Tue Jul 14 15:45:00 +0000 2015,"",Today in #Addis @yokabrandt &amp; @KeseteA give polio drops to children at Selam Health Centre. @UNICEFEthiopia #FFD3 http://t.co/h9chN7Vp15,yokabrandt,Addis,FFD3,"","",http://pbs.twimg.com/media/CJ4sJJCW8AAjNte.jpg,62
620981087720865792,Tue Jul 14 15:40:03 +0000 2015,UNICEFpalestine,"RT @UNICEFpalestine: Day 7: MOHAMMAD, 15 ""I collect steel rods from the rubble &amp; sell them"" #Gaza http://t.co/mGJNN2EKiz #51days51children …",UNICEFpalestine,Gaza,51days51children,"",http://t.co/mGJNN2EKiz,http://pbs.twimg.com/media/CJ4Vk39WcAAfU3x.jpg,143
620978559197253632,Tue Jul 14 15:30:00 +0000 2015,"","Guinea, Sierra Leone &amp; Liberia need help to recover from #Ebola &amp; build up resilience to confront future epidemics http://t.co/xBkcXvujeb","",Ebola,"","",http://t.co/xBkcXvujeb,"",72
620968493266169856,Tue Jul 14 14:50:00 +0000 2015,"",.@yokabrandt speaks at #FFD3 panel about reducing poverty through better investment in children @UNICEFEthiopia http://t.co/UvydsAlQet,yokabrandt,FFD3,"","","",http://pbs.twimg.com/media/CJ4fjfYWIAAFnyc.jpg,87
620966713786540032,Tue Jul 14 14:42:56 +0000 2015,UNICEFEthiopia,"RT @UNICEFEthiopia: Excellent news for #Ethiopia: Polio outbreak interrupted in #Ethiopia, @FMoHealth &amp; #Polio Eradication Initiative. http…",UNICEFEthiopia,Ethiopia,Ethiopia,Polio,"",http://pbs.twimg.com/media/CJ2qLMhWsAAj1tS.jpg,100
620963565982384128,Tue Jul 14 14:30:25 +0000 2015,"",Happy birthday to our Goodwill Ambassador @angeliquekidjo! Thank you for all your inspiring work for children! http://t.co/NbhLNCSiE9,angeliquekidjo,"","","","",http://pbs.twimg.com/media/CJ4bEriWEAEIOcV.jpg,117
620956125089931264,Tue Jul 14 14:00:51 +0000 2015,yokabrandt,RT @yokabrandt: An accelerated investment scenario would help prevent 107m child deaths and 21m stillbirths #EveryNewborn #FFD3 @UNICEF,yokabrandt,EveryNewborn,FFD3,"","","",40
620942323380277248,Tue Jul 14 13:06:01 +0000 2015,"",Why does financing matter for women and girls? Get the facts and stories: http://t.co/qlzA3s8g5P @UN_Women #FFD3 http://t.co/VCkznAlNcG,UN_Women,FFD3,"","",http://t.co/qlzA3s8g5P,http://pbs.twimg.com/media/CJ4HwL2WwAAQHvR.png,200
620942103934275584,Tue Jul 14 13:05:08 +0000 2015,UNICEFEthiopia,"RT @UNICEFEthiopia: .@yokabrandt with new innovations, new vaccines, new research &amp; evidence, we can go fast, far &amp; #EndPolio #FFD3 http://…",UNICEFEthiopia,EndPolio,FFD3,"","",http://pbs.twimg.com/media/CJ3hih-WIAAltpI.jpg,86
620933260667920384,Tue Jul 14 12:30:00 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",70
620918165846011904,Tue Jul 14 11:30:01 +0000 2015,"","A baby is weighed in Kavrepalanchok, one of the earthquake-affected areas in #Nepal. @unicef_nepal http://t.co/bsVA2VkgRf",unicef_nepal,Nepal,"","","",http://pbs.twimg.com/media/CJ3xyCeW8AA9DZ6.png,97
620910359063437313,Tue Jul 14 10:59:00 +0000 2015,"",An accelerated investment scenario would help prevent 107m child deaths and 21m stillbirths #EveryNewborn #FFD3,"",EveryNewborn,FFD3,"","","",42
620899288491663360,Tue Jul 14 10:15:00 +0000 2015,"","Global economic impacts &amp; costs from physical, sexual &amp; psychological violence against children can be as high as $7 trillion #FFD3","",FFD3,"","","","",103
620888215696863232,Tue Jul 14 09:31:00 +0000 2015,"",Just $74 gives a child living in an emergency an #education. And a future. #FFD3 http://t.co/NbFBh3DQus,"",education,FFD3,"","",http://pbs.twimg.com/media/CJ3Wis5WIAAoJ78.png,150
620866573604143104,Tue Jul 14 08:05:00 +0000 2015,"","Early investment in maternal &amp; newborn nutrition, health &amp; education ensures more children will survive &amp; thrive #EveryNewborn #FFD3","",EveryNewborn,FFD3,"","","",111
620859273506123777,Tue Jul 14 07:36:00 +0000 2015,"",Today in #Addis: learn how investing in children reduces inequalities in Latin America http://t.co/4A3wyxXDkA #FFD3,"",Addis,FFD3,"",http://t.co/4A3wyxXDkA,"",59
620842909311610880,Tue Jul 14 06:30:58 +0000 2015,"",In #Addis for #FFD3? Check out our list of interesting side events: http://t.co/UpFPdl0nsX,"",Addis,FFD3,"",http://t.co/UpFPdl0nsX,"",35
620827814854586369,Tue Jul 14 05:31:00 +0000 2015,"","From #childmarriage to discrimination, girls too often face barriers to #education #FFD3 http://t.co/CVguk2Wi6Z","",childmarriage,education,FFD3,"",http://pbs.twimg.com/media/CJ2fm4mWoAAUP9d.jpg,522
620812457746006017,Tue Jul 14 04:29:58 +0000 2015,"","“I miss my house and friends” #Yemen’s marginalized children like Jamal, 13, are caught in the middle of the conflict http://t.co/4VpDttvhMe","",Yemen,"","",http://t.co/4VpDttvhMe,"",91
620801135943786496,Tue Jul 14 03:44:59 +0000 2015,"",Raise your voice to #endviolence against children &amp; people with #Albinism! http://t.co/Z2ZDeIK4pI,"",endviolence,Albinism,"","",http://pbs.twimg.com/media/CJ2HWAnWgAApSnR.jpg,469
620778486861574144,Tue Jul 14 02:14:59 +0000 2015,"",5 things you need to know about sanitation and drinking water: http://t.co/ASxzAdTcQz #wateris,"",wateris,"","",http://t.co/ASxzAdTcQz,"",101
620767414163255296,Tue Jul 14 01:30:59 +0000 2015,"","We need to invest ahead to eradicate poverty. Learn why and how in this video:
http://t.co/hEVat2twEM #FFD3 #Action2015","",FFD3,Action2015,"",http://t.co/hEVat2twEM,"",83
620759617304428544,Tue Jul 14 01:00:00 +0000 2015,"",Young people must push world leaders for a fair climate deal says @voicesofyouth blogger. http://t.co/znM3jWNzuJ,voicesofyouth,"","","",http://t.co/znM3jWNzuJ,"",84
620752063404863489,Tue Jul 14 00:29:59 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvujeb #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",86
620741242524205056,Mon Jul 13 23:46:59 +0000 2015,"","20.4m people need water, sanitation and hygiene assistance in #Yemen. @UNICEFmena http://t.co/ojUN5rJckt",UNICEFmena,Yemen,"","","",http://pbs.twimg.com/media/CJ1Q3wVWIAE2okj.jpg,279
620733186180575232,Mon Jul 13 23:14:58 +0000 2015,"","“I just wanted to be a boy” Homeless in Cairo, girls pretend to be boys to escape violence http://t.co/owVxrc762l via @guardian",guardian,"","","",http://t.co/owVxrc762l,"",134
620718090679132160,Mon Jul 13 22:14:59 +0000 2015,"","Time for global #action2015 is now! Read news stories on #FFD3 &amp; more here: 
http://t.co/RizGgZrRVZ #Action2015 http://t.co/DaykK7l3t7","",action2015,FFD3,Action2015,http://t.co/RizGgZrRVZ,http://pbs.twimg.com/media/CJ070IMWcAAt_Gl.png,58
620706763101347840,Mon Jul 13 21:29:59 +0000 2015,"",It's never too late to start school. Watch our music video @SOJALive to see why http://t.co/nmZdwToNQu #outofschool #musicmonday,SOJALive,outofschool,musicmonday,"",http://t.co/nmZdwToNQu,"",52
620700474539405312,Mon Jul 13 21:04:59 +0000 2015,"","“I am honored to mark my 18th birthday with the brave and inspiring girls of Syria” - #Malala
http://t.co/R4e6epV06Y via @malalafund",MalalaFund,Malala,"","",http://t.co/R4e6epV06Y,"",129
620687889836417024,Mon Jul 13 20:14:59 +0000 2015,"","Ahmat, 14 from Chad, loves learning - but schools there face enormous challenges. We’re working to change that http://t.co/azPuuFn3En #FFD3","",FFD3,"","",http://t.co/azPuuFn3En,"",67
620672789926834177,Mon Jul 13 19:14:59 +0000 2015,"",How we’re improving access to water for more than 120k #Burundi refugees in Tanzania http://t.co/i1ZPwy6MLO,"",Burundi,"","",http://t.co/i1ZPwy6MLO,"",70
620657693745934336,Mon Jul 13 18:15:00 +0000 2015,"",Join us in #Addis on 14 July to learn how investing in children reduces inequalities in Latin America: http://t.co/4A3wyxXDkA #FFD3,"",Addis,FFD3,"",http://t.co/4A3wyxXDkA,"",55
620641336320987136,Mon Jul 13 17:10:00 +0000 2015,"","To mark her 18th birthday, #Malala opens school for Syrian refugee girls http://t.co/AqUJOKpI62 via @BuzzFeedNews",BuzzFeedNews,Malala,"","",http://t.co/AqUJOKpI62,"",169
620627492659949568,Mon Jul 13 16:14:59 +0000 2015,"",“#Education is the most powerful weapon you can use to change the world.” - @NelsonMandela #FFD3 http://t.co/xRgo1dskD8,NelsonMandela,Education,FFD3,"","",http://pbs.twimg.com/media/CJzpapGWEAEGvuN.jpg,892
620617386438324224,Mon Jul 13 15:34:50 +0000 2015,olavkjorven,RT @olavkjorven: Tweets from great #FFD3 event in Addis on partnership &amp; fund to combat violence against children: @unicefprotects  https:/…,olavkjorven,FFD3,"","",https://t.co/jITyOfU8Bx,"",39
620610216644751360,Mon Jul 13 15:06:20 +0000 2015,UNICEFmena,RT @UNICEFmena: 20.4 million people in need of WASH assistance in #Yemen. More: http://t.co/eWhoSlozxZ http://t.co/6tQk0k7I9r,UNICEFmena,Yemen,"","",http://t.co/eWhoSlozxZ,http://pbs.twimg.com/media/CJx7941VEAARIrw.jpg,117
620597298993721344,Mon Jul 13 14:15:00 +0000 2015,"",Just $74 gives a child living in an emergency an #education. And a future. #FFD3 http://t.co/k2NFcBqgKo,"",education,FFD3,"","",http://pbs.twimg.com/media/CJzN9GjXAAA9gzz.png,124
620591064810979328,Mon Jul 13 13:50:14 +0000 2015,UNICEFJordan,RT @UNICEFJordan: Great to have #malala with her friend Mozoun in #Azraq school today thanks @MalalaFund http://t.co/WLfPcRoSP1,UNICEFJordan,malala,Azraq,"","",http://pbs.twimg.com/media/CJykUe6UYAAojUB.jpg,162
620589747585576960,Mon Jul 13 13:45:00 +0000 2015,"","Early investment in maternal &amp; newborn nutrition, health &amp; education ensures more children will survive &amp; thrive #EWECisME #FFD","",EWECisME,FFD,"","","",96
620588636610908160,Mon Jul 13 13:40:35 +0000 2015,voicesofyouth,RT @voicesofyouth: Act selflessly. Change lives. Change the world. Visit http://t.co/6cjlYm5Dsi and join the movement http://t.co/r5Ak8vX2vE,voicesofyouth,"","","",http://t.co/6cjlYm5Dsi,http://pbs.twimg.com/media/CJzAOOrWIAAzxFa.jpg,182
620587868449304576,Mon Jul 13 13:37:32 +0000 2015,unicefprotects,"RT @unicefprotects: At #FfD3 Minister @christianparad: ""Children are not only our future, they are our present; right here, right now. The …",unicefprotects,FfD3,"","","","",92
620586609554104320,Mon Jul 13 13:32:32 +0000 2015,"",Investing an additional $1.15/person in care around time of birth would save 3m more lives each year #FFD #EWECisME,"",FFD,EWECisME,"","","",78
620581947312578561,Mon Jul 13 13:14:00 +0000 2015,"","Beda Anakur, coordinator of mother-teacher association, is fighting for #education in #Chad. @UNICEFChad http://t.co/4jdp27iFXp",UNICEFChad,education,Chad,"","",http://pbs.twimg.com/media/CJy__jTW8AA60ri.jpg,128
620581520848371712,Mon Jul 13 13:12:19 +0000 2015,UN,"RT @UN: Now: join #EWECisME Twitter Chat on #FFD3 &amp; financing for women, children &amp; adolescent health http://t.co/YNvoV32cke via @UN_Women",UN,EWECisME,FFD3,"","",http://pbs.twimg.com/media/CJtRA_bUcAAIBOm.jpg,132
620580308388323328,Mon Jul 13 13:07:30 +0000 2015,UNICEFEthiopia,RT @UNICEFEthiopia: .@SRSGVAC: By ending violence against children we can increase the investment for development #FFD3 http://t.co/3JSMmkv…,UNICEFEthiopia,FFD3,"","","",http://pbs.twimg.com/media/CJy6iXPXAAESYzM.jpg,64
620567095059857408,Mon Jul 13 12:14:59 +0000 2015,"","“I miss my house and friends” #Yemen’s marginalized children like Jamal, 13, are caught in the middle of the conflict http://t.co/4VpDttvhMe","",Yemen,"","",http://t.co/4VpDttvhMe,"",84
620559546378010624,Mon Jul 13 11:44:59 +0000 2015,"",Watching these children share what #education means to them will inspire you: http://t.co/bwYdOejqXK #FFD3,"",education,FFD3,"",http://t.co/bwYdOejqXK,"",125
620551999675867137,Mon Jul 13 11:15:00 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvujeb #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",101
620539415581081600,Mon Jul 13 10:25:00 +0000 2015,"",Children from poorest households are nearly 2x as likely to die before age 5 than children from the wealthiest #FFD3 http://t.co/Lu3W4JPDkL,"",FFD3,"","","",http://pbs.twimg.com/media/CJyZT0qW8AACaOC.jpg,227
