name,# followers,followees,location,link,ratio
@Kimbacotton,60,77,Australia,https://twitter.com/Kimbacotton,0.7792207792207793
@levy1943,60,1655,,https://twitter.com/levy1943,0.03625377643504532
@xxorsayxx,60,504,,https://twitter.com/xxorsayxx,0.11904761904761904
@wogiecare2,59,558,Australia,https://twitter.com/wogiecare2,0.1057347670250896
@earthguardian35,59,1062,"Melbourne, Australia",https://twitter.com/earthguardian35,0.05555555555555555
@Jay_Monster,59,281,"Perth, Western Australia",https://twitter.com/Jay_Monster,0.2099644128113879
@sophia_tee,59,364,"Melbourne, Victoria",https://twitter.com/sophia_tee,0.1620879120879121
@_NEERG,59,261,Sydney Australia,https://twitter.com/_NEERG,0.2260536398467433
@VolunteerDJL,59,833,"adelaide, south australia",https://twitter.com/VolunteerDJL,0.07082833133253301
@HealtheClean,59,191,Sydney NSW AUSTRALIA,https://twitter.com/HealtheClean,0.3089005235602094
@kate_sm,59,292,,https://twitter.com/kate_sm,0.20205479452054795
@matweate,59,205,"Melbourne, Victoria",https://twitter.com/matweate,0.28780487804878047
@karaprosser,59,240,Melbourne,https://twitter.com/karaprosser,0.24583333333333332
@JohnS125,59,237,,https://twitter.com/JohnS125,0.2489451476793249
@mattb4178,59,415,,https://twitter.com/mattb4178,0.14216867469879518
@glenklatovsky,59,215,"Sydney, New South Wales",https://twitter.com/glenklatovsky,0.2744186046511628
@zkmc,59,200,Robertson NSW Australia,https://twitter.com/zkmc,0.295
@dudleyalcole,59,849,"Sydney, Australia",https://twitter.com/dudleyalcole,0.06949352179034157
@apylandmanage,59,84,Remote north South Australia,https://twitter.com/apylandmanage,0.7023809523809523
@TonjaWright,59,180,"Melbourne, Australia",https://twitter.com/TonjaWright,0.3277777777777778
@nigemorris_,59,265,"Sydney, New South Wales",https://twitter.com/nigemorris_,0.22264150943396227
@williamsfyc,59,341,Lima,https://twitter.com/williamsfyc,0.17302052785923755
@Quantumjumper12,59,405,Melbourne,https://twitter.com/Quantumjumper12,0.145679012345679
@rachelcogger,59,147,"Sydney, Australia",https://twitter.com/rachelcogger,0.4013605442176871
@GreenAngelRach,59,132,Australia,https://twitter.com/GreenAngelRach,0.44696969696969696
@smart_analyst,59,318,"Sydney, Australia ",https://twitter.com/smart_analyst,0.18553459119496854
@markhare,59,542,,https://twitter.com/markhare,0.1088560885608856
@ced_org,59,588,Somalia,https://twitter.com/ced_org,0.10034013605442177
@perxit,59,508,Melbourne,https://twitter.com/perxit,0.11614173228346457
@CBSolar,59,105,"Australia, Qld",https://twitter.com/CBSolar,0.5619047619047619
@hocking_c,59,75,"Melbourne, Australia",https://twitter.com/hocking_c,0.7866666666666666
@dinosaurusmedia,59,187,St Kilda Victoria 3182,https://twitter.com/dinosaurusmedia,0.3155080213903743
@francoisebraiba,59,526,,https://twitter.com/francoisebraiba,0.11216730038022814
@inspireandshine,59,131,"Perth, WA",https://twitter.com/inspireandshine,0.45038167938931295
@_blackr,59,194,"Brisbane, Australia",https://twitter.com/_blackr,0.30412371134020616
@S4S2015,59,102,Western Sydney University,https://twitter.com/S4S2015,0.5784313725490197
@bushjude,59,93,Melbourne,https://twitter.com/bushjude,0.6344086021505376
@MactoMagic,59,309,Sydney,https://twitter.com/MactoMagic,0.19093851132686085
@scottyhau,59,451,,https://twitter.com/scottyhau,0.13082039911308205
@IJCPsychology,59,684,International,https://twitter.com/IJCPsychology,0.08625730994152046
@HafedD,59,148,Melbourne,https://twitter.com/HafedD,0.39864864864864863
@indoubt,59,418,Adelaide,https://twitter.com/indoubt,0.14114832535885166
@MarsdnPublicity,59,515,"Melbourne, Australia",https://twitter.com/MarsdnPublicity,0.1145631067961165
@lovecoconut_,59,238,"Sunshine Coast, Queensland",https://twitter.com/lovecoconut_,0.24789915966386555
@PreservesCo,59,178,Tasmania,https://twitter.com/PreservesCo,0.33146067415730335
@Cyndi_Yoakum,59,447,"Hollywood, CA",https://twitter.com/Cyndi_Yoakum,0.1319910514541387
@aliasyoric,59,163,,https://twitter.com/aliasyoric,0.3619631901840491
@kyliereg,59,128,,https://twitter.com/kyliereg,0.4609375
@Rmcguinness015K,59,296,,https://twitter.com/Rmcguinness015K,0.19932432432432431
@hannahrose_c,59,92,Sydney,https://twitter.com/hannahrose_c,0.6413043478260869
@NonchalantMiss,59,117,"Brisbane, Australia",https://twitter.com/NonchalantMiss,0.5042735042735043
@Sonja_Adelle,59,152,Melbourne,https://twitter.com/Sonja_Adelle,0.3881578947368421
@JoanaBorges07,59,369,Falmouth,https://twitter.com/JoanaBorges07,0.15989159891598917
@homestar_aust,59,98,,https://twitter.com/homestar_aust,0.6020408163265306
@organise_us,58,208,"Melbourne, Victoria",https://twitter.com/organise_us,0.27884615384615385
@CReith75,58,274,Brisbane,https://twitter.com/CReith75,0.2116788321167883
@JennyBr03830478,58,225,,https://twitter.com/JennyBr03830478,0.2577777777777778
@Coral_Reefs13,58,108,,https://twitter.com/Coral_Reefs13,0.5370370370370371
@simtiki,58,755,"Croxton, Melbourne, Australia",https://twitter.com/simtiki,0.07682119205298013
@megthomrich,58,225,Canberra via Melbourne,https://twitter.com/megthomrich,0.2577777777777778
@FloorRepair,58,227,"Melbourne, Australia",https://twitter.com/FloorRepair,0.2555066079295154
@kangaa,58,84,NYC,https://twitter.com/kangaa,0.6904761904761905
@elkjam,58,205,"Sydney, Australia",https://twitter.com/elkjam,0.28292682926829266
@RichardRWhatley,58,355,Kimberleys/Melbourne,https://twitter.com/RichardRWhatley,0.16338028169014085
@CarolineHoising,58,61,,https://twitter.com/CarolineHoising,0.9508196721311475
@ditreble,58,105,"Melbourne, Australia",https://twitter.com/ditreble,0.5523809523809524
@eloisebrigitte,58,173,"Melbourne, Australia",https://twitter.com/eloisebrigitte,0.3352601156069364
@watson_teh,58,659,,https://twitter.com/watson_teh,0.08801213960546282
@youstories,58,179,living on Wurundjeri country,https://twitter.com/youstories,0.3240223463687151
@cmapblel,58,169,"Melbourne, Australia",https://twitter.com/cmapblel,0.3431952662721893
@blackbearvision,58,427,,https://twitter.com/blackbearvision,0.1358313817330211
@SydneyWindFarms,58,373,Sydney,https://twitter.com/SydneyWindFarms,0.1554959785522788
@BIFF_Babe,58,227,,https://twitter.com/BIFF_Babe,0.2555066079295154
@thethinkabouter,58,374,"Adelaide, South Australia ",https://twitter.com/thethinkabouter,0.15508021390374332
@jaeebz,58,508,,https://twitter.com/jaeebz,0.1141732283464567
@KerryScarlett2,58,192,,https://twitter.com/KerryScarlett2,0.3020833333333333
@StJimmyNails,58,125,"Victoria, Australia",https://twitter.com/StJimmyNails,0.464
@lonely_arts,58,136,"Brisbane, Australia",https://twitter.com/lonely_arts,0.4264705882352941
@cultivatnFaith,58,86,Melbourne,https://twitter.com/cultivatnFaith,0.6744186046511628
@hippyatheartri,58,357,"Bowen, Queensland",https://twitter.com/hippyatheartri,0.16246498599439776
@humanangler,58,332,"Melbourne, Australia",https://twitter.com/humanangler,0.1746987951807229
@fromkodur,58,69,"Rayalaseema,  Telugu Pradesham",https://twitter.com/fromkodur,0.8405797101449275
@natstell,58,367,Melbourne,https://twitter.com/natstell,0.15803814713896458
@jazzchik,58,231,Sydney,https://twitter.com/jazzchik,0.2510822510822511
@reid_cm,58,143,,https://twitter.com/reid_cm,0.40559440559440557
@DunstanChris,58,24,,https://twitter.com/DunstanChris,2.4166666666666665
@Lhamo,58,281,"Melbourne, Victoria",https://twitter.com/Lhamo,0.20640569395017794
@BNEGreenHeart,58,189,Brisbane,https://twitter.com/BNEGreenHeart,0.30687830687830686
@anika_morris,58,266,Amsterdam ,https://twitter.com/anika_morris,0.21804511278195488
@iamkho,58,323,Melbourne,https://twitter.com/iamkho,0.17956656346749225
@jessepj87,58,480,Melbourne,https://twitter.com/jessepj87,0.12083333333333333
@SelJade,58,133,Australia,https://twitter.com/SelJade,0.43609022556390975
@SynnexGoGreen,58,2,,https://twitter.com/SynnexGoGreen,29.0
@kiriwhite,58,318,"Sydney, Australia",https://twitter.com/kiriwhite,0.18238993710691823
@clintonkillen,57,220,,https://twitter.com/clintonkillen,0.2590909090909091
@newgreenman,57,116,Melbourne,https://twitter.com/newgreenman,0.49137931034482757
@guyanib,57,270,Milwaukee,https://twitter.com/guyanib,0.2111111111111111
@GIANTGreenBlog,57,145,,https://twitter.com/GIANTGreenBlog,0.3931034482758621
@SeeMarty,57,178,"Geelong, Australia",https://twitter.com/SeeMarty,0.3202247191011236
@sophstone,57,140,"Perth, WA",https://twitter.com/sophstone,0.40714285714285714
@HJPMorrow,57,273,Melbourne,https://twitter.com/HJPMorrow,0.2087912087912088
@drinkfreshie,57,143,Sydney Australia,https://twitter.com/drinkfreshie,0.3986013986013986
@paper_saver,57,58,Australia,https://twitter.com/paper_saver,0.9827586206896551
@friendshangrock,57,143,,https://twitter.com/friendshangrock,0.3986013986013986
@Guadalupe_Broad,57,252,On the MY WORLD TOUR!!!,https://twitter.com/Guadalupe_Broad,0.2261904761904762
@go_g_ro,57,144,,https://twitter.com/go_g_ro,0.3958333333333333
@ymaker,57,721,,https://twitter.com/ymaker,0.07905686546463246
@amelia_perkins,57,205,"Melbourne, Australia",https://twitter.com/amelia_perkins,0.2780487804878049
@maxitaxi333,57,504,West Hobart Tasmania,https://twitter.com/maxitaxi333,0.1130952380952381
@xtygeo,57,202,,https://twitter.com/xtygeo,0.28217821782178215
@awareofwildlife,57,418,United Kingdom,https://twitter.com/awareofwildlife,0.13636363636363635
@motherbees,57,226,,https://twitter.com/motherbees,0.252212389380531
@sallyjope,57,460,,https://twitter.com/sallyjope,0.12391304347826088
@AnneNero,57,221,Albury/Wodonga ,https://twitter.com/AnneNero,0.2579185520361991
@GanScherer,57,1152,,https://twitter.com/GanScherer,0.049479166666666664
@InnerCleansing,57,188,"Berwick, Victoria, Australia",https://twitter.com/InnerCleansing,0.30319148936170215
@Veterantourer,57,233,,https://twitter.com/Veterantourer,0.2446351931330472
@markcooper1975,57,138,"Northcote,VIC, Australia",https://twitter.com/markcooper1975,0.41304347826086957
@000jen,57,621,,https://twitter.com/000jen,0.09178743961352658
@Bruce1904Mc,57,186,Highfields,https://twitter.com/Bruce1904Mc,0.3064516129032258
@Rosemountfarm,57,231,"Rosemount, Queensland",https://twitter.com/Rosemountfarm,0.24675324675324675
@adamsatelier,57,285,"Melbourne, Australia",https://twitter.com/adamsatelier,0.2
@GreensJagajaga,57,19,Macleod,https://twitter.com/GreensJagajaga,3.0
@mariebeautie,57,392,sydney,https://twitter.com/mariebeautie,0.14540816326530612
@jchampers,57,406,Australia,https://twitter.com/jchampers,0.14039408866995073
@ghatzi261,57,194,Melbourne Australia,https://twitter.com/ghatzi261,0.29381443298969073
@TiredOfTears30,57,519,,https://twitter.com/TiredOfTears30,0.10982658959537572
@MichaelF1985,57,301,,https://twitter.com/MichaelF1985,0.1893687707641196
@_NinaJames,57,167,,https://twitter.com/_NinaJames,0.3413173652694611
@rayevans18,57,226," Melbourne, Australia",https://twitter.com/rayevans18,0.252212389380531
@CleanOceania,57,61,"Melbourne, Australia",https://twitter.com/CleanOceania,0.9344262295081968
@PACECOLLECTIVE,57,102,Brisbane,https://twitter.com/PACECOLLECTIVE,0.5588235294117647
@stainsby,57,116,"Brisbane, Australia",https://twitter.com/stainsby,0.49137931034482757
@_p_o_i_i_a_,57,1103,,https://twitter.com/_p_o_i_i_a_,0.051677243880326386
@LizMikks,57,306,Italia,https://twitter.com/LizMikks,0.18627450980392157
@kimma26,57,143,"Sydney, Austarlia",https://twitter.com/kimma26,0.3986013986013986
@ebrasset,57,95,,https://twitter.com/ebrasset,0.6
@hartmut_gunther,57,195,"Armidale, NSW, Australia",https://twitter.com/hartmut_gunther,0.2923076923076923
@judychant1,57,214,        nature bush wilderness,https://twitter.com/judychant1,0.26635514018691586
@b2crecyclers,57,158,"Moorabbin, Melbourne",https://twitter.com/b2crecyclers,0.36075949367088606
@ClimateWorldCup,57,340,,https://twitter.com/ClimateWorldCup,0.1676470588235294
@edmdmcopy,57,116,"Melbourne, Australia",https://twitter.com/edmdmcopy,0.49137931034482757
@turing8ms4,57,562,,https://twitter.com/turing8ms4,0.10142348754448399
@JSISolarElect,57,191,"Adelaide, South Australia",https://twitter.com/JSISolarElect,0.29842931937172773
@EWHeroDean,57,113,"Victoria, Australia",https://twitter.com/EWHeroDean,0.504424778761062
@cindyitaylor,57,359,,https://twitter.com/cindyitaylor,0.15877437325905291
@DisplayBay,57,177,"9 39 Herbert St, St Leonards ",https://twitter.com/DisplayBay,0.3220338983050847
@rebekah_kate21,57,163,Brisbane,https://twitter.com/rebekah_kate21,0.3496932515337423
@patstragic,57,265,Blue Mountains,https://twitter.com/patstragic,0.21509433962264152
@aylamaternity,57,110,"Brunswick, Melbourne",https://twitter.com/aylamaternity,0.5181818181818182
@WildernessTeam,57,93,Sydney,https://twitter.com/WildernessTeam,0.6129032258064516
@protectgc,57,111,"Alpine Meadows, CA",https://twitter.com/protectgc,0.5135135135135135
@gap_analysis,56,115,"Ro Piedras, Puerto Rico",https://twitter.com/gap_analysis,0.48695652173913045
@paravetprojects,56,184,Australia,https://twitter.com/paravetprojects,0.30434782608695654
@rebeccadegail1,56,320,"Bangalow, New South Wales",https://twitter.com/rebeccadegail1,0.175
@JansenHeatingIL,56,234,"Freeport, IL",https://twitter.com/JansenHeatingIL,0.23931623931623933
@GeoffBice,56,84,,https://twitter.com/GeoffBice,0.6666666666666666
@megan3388,56,145,USA,https://twitter.com/megan3388,0.38620689655172413
@AxisSustainable,56,116,Australia,https://twitter.com/AxisSustainable,0.4827586206896552
@Radzster,56,132,"Sydney, Australia",https://twitter.com/Radzster,0.42424242424242425
@mcqueens_s,56,332,Melbourne,https://twitter.com/mcqueens_s,0.1686746987951807
@TEEJAYscott,56,295,Australia,https://twitter.com/TEEJAYscott,0.18983050847457628
@GEMclothing,56,108,"Melbourne, Australia",https://twitter.com/GEMclothing,0.5185185185185185
@cxb4218,56,463,,https://twitter.com/cxb4218,0.12095032397408208
@StewartGl22,56,176,,https://twitter.com/StewartGl22,0.3181818181818182
@Morikamusic,56,190,"Queensland, Australia",https://twitter.com/Morikamusic,0.29473684210526313
@Knowingvillages,56,550,,https://twitter.com/Knowingvillages,0.10181818181818182
@WadeLewisSC,56,678,"Brisbane, Queensland",https://twitter.com/WadeLewisSC,0.08259587020648967
@PlatypusProject,56,70,"Stawell, Victoria, Australia",https://twitter.com/PlatypusProject,0.8
@EmmaMamaYaya,56,426,Melbourne,https://twitter.com/EmmaMamaYaya,0.13145539906103287
@RBMSAU,56,44,Australia,https://twitter.com/RBMSAU,1.2727272727272727
@parrastinks,56,168,Parramatta,https://twitter.com/parrastinks,0.3333333333333333
@KatieSiddleAUS,56,439,Australian residing in London,https://twitter.com/KatieSiddleAUS,0.1275626423690205
@nwsnsw,56,676,,https://twitter.com/nwsnsw,0.08284023668639054
@JessMedcalf,56,153,,https://twitter.com/JessMedcalf,0.3660130718954248
@bestbuypetmeds,56,670,Flushing New York,https://twitter.com/bestbuypetmeds,0.08358208955223881
@LewisStoll,56,385,"Adelaide, Australia",https://twitter.com/LewisStoll,0.14545454545454545
@Stronachjosh,56,1040,"Perth, Australia",https://twitter.com/Stronachjosh,0.05384615384615385
@dhakshy,56,110,Melbourne,https://twitter.com/dhakshy,0.509090909090909
@nic_higgins,56,92,NW Tasmania,https://twitter.com/nic_higgins,0.6086956521739131
@ecosavvyNQ,56,136,"Townsville, North Queensland",https://twitter.com/ecosavvyNQ,0.4117647058823529
@dylancramp,56,515,Australia,https://twitter.com/dylancramp,0.1087378640776699
@santabikini,56,101,"Brooklyn, NY",https://twitter.com/santabikini,0.5544554455445545
@lpnewcombe,56,410,,https://twitter.com/lpnewcombe,0.13658536585365855
@KieranMcKernan,56,142,Melbourne,https://twitter.com/KieranMcKernan,0.39436619718309857
@newsjanine,56,482,,https://twitter.com/newsjanine,0.11618257261410789
@netdayfoundatio,56,334,"Bangkok, Thailand",https://twitter.com/netdayfoundatio,0.16766467065868262
@bzoilreferendum,56,305,Belize,https://twitter.com/bzoilreferendum,0.18360655737704917
@katiejperry,56,522,"Melbourne, Australia",https://twitter.com/katiejperry,0.10727969348659004
@CAR_CRE,56,117,Woolcock Institute ,https://twitter.com/CAR_CRE,0.47863247863247865
@sattysandhu01,56,138,,https://twitter.com/sattysandhu01,0.4057971014492754
@BrendanForan1,56,52,"Geelong, Australia",https://twitter.com/BrendanForan1,1.0769230769230769
@bellet__bellet,56,365,Somewhere in Australia,https://twitter.com/bellet__bellet,0.15342465753424658
@StubbsyBoaz,56,260,,https://twitter.com/StubbsyBoaz,0.2153846153846154
@Youandbamboo,56,215,"Northern NSW, Australia",https://twitter.com/Youandbamboo,0.26046511627906976
@1KTheo1,56,312,,https://twitter.com/1KTheo1,0.1794871794871795
@ThisisSEMH,56,359,"Sydney, AUSTRALIA",https://twitter.com/ThisisSEMH,0.15598885793871867
@NattDD,56,121,Newcastle,https://twitter.com/NattDD,0.4628099173553719
@CreekGEOG,56,97,Sunshine Coast,https://twitter.com/CreekGEOG,0.5773195876288659
@Fruit_saver,56,163,Possum Brush,https://twitter.com/Fruit_saver,0.34355828220858897
@KimLearning,56,117,Sydney,https://twitter.com/KimLearning,0.47863247863247865
@ed4182,56,277,Sydney,https://twitter.com/ed4182,0.20216606498194944
@EarthFest2012,56,122,"Sale, Victoria",https://twitter.com/EarthFest2012,0.45901639344262296
@1e54d4e4c8aa4ae,56,272,,https://twitter.com/1e54d4e4c8aa4ae,0.20588235294117646
@wanngs,56,741,"Tasmania, Australia",https://twitter.com/wanngs,0.07557354925775979
@gayendra,55,104,Earth,https://twitter.com/gayendra,0.5288461538461539
@kabz1977,55,945,,https://twitter.com/kabz1977,0.0582010582010582
@withlovefromfx,55,251,,https://twitter.com/withlovefromfx,0.21912350597609562
@jackyallen52,55,474,"instagram,tumblr: jackyallen52",https://twitter.com/jackyallen52,0.1160337552742616
@BioR_Australia,55,86,Australia,https://twitter.com/BioR_Australia,0.6395348837209303
@CLEANGREENSMART,55,189,New Zealand,https://twitter.com/CLEANGREENSMART,0.291005291005291
@MashCafe,55,29,"Glenbrook, NSW, Australia",https://twitter.com/MashCafe,1.896551724137931
@samburke__,55,342,Melbourne,https://twitter.com/samburke__,0.1608187134502924
@tim_jessup,55,274,"Brisbane, AU",https://twitter.com/tim_jessup,0.20072992700729927
@LanieLeonard,55,388,Port Lincoln,https://twitter.com/LanieLeonard,0.14175257731958762
@mwhitecross27,55,182,South Africa,https://twitter.com/mwhitecross27,0.3021978021978022
@archieharamis,55,135,"Melbourne, Victoria",https://twitter.com/archieharamis,0.4074074074074074
